ID,Text,Label
16790,Tumhara face dekhne layak nahi hai.,1
16791,"Always positive, love that!",0
16792,Idiot kahi ka!,1
16793,"Good job, well done!",0
16794,Tu pagal ho gaya hai kya?,1
16795,Tum bahut accha kaam karte ho.,0
16796,Itna irritating koi kaise ho sakta hai?,1
16797,"Always positive, love that!",0
16798,Tujhe sharam nahi aati?,1
16799,You're one of the kindest souls I know.,0
16800,You're such a loser yaar.,1
16801,"Nice effort, proud of you.",0
16802,Tu pagal ho gaya hai kya?,1
16803,"Good job, well done!",0
16804,Itna irritating koi kaise ho sakta hai?,1
16805,Keep it up buddy!,0
16806,Tum jaise logon se baat nahi karte.,1
16807,You're awesome!,0
16808,You're such a loser yaar.,1
16809,"Good job, well done!",0
16810,"Bas kar nautanki, dimag kharab kar diya.",1
16811,Keep it up buddy!,0
16812,Tumhara face dekhne layak nahi hai.,1
16813,"Good job, well done!",0
16814,"Bas kar nautanki, dimag kharab kar diya.",1
16815,You're awesome!,0
16816,Bakwas band kar.,1
16817,"Good job, well done!",0
16818,Tumhara face dekhne layak nahi hai.,1
16819,"Good job, well done!",0
16820,Teri aukaat kya hai samjhta hai?,1
16821,Bohot badiya presentation tha!,0
16822,Teri aukaat kya hai samjhta hai?,1
16823,Tum bahut accha kaam karte ho.,0
16824,Idiot kahi ka!,1
16825,Thanks for your support yaar.,0
16826,Teri aukaat kya hai samjhta hai?,1
16827,You're awesome!,0
16828,Tu pagal ho gaya hai kya?,1
16829,"Good job, well done!",0
16830,Idiot kahi ka!,1
16831,Bohot badiya presentation tha!,0
16832,"Bas kar nautanki, dimag kharab kar diya.",1
16833,Bohot badiya presentation tha!,0
16834,You're such a loser yaar.,1
16835,"Good job, well done!",0
16836,Itna irritating koi kaise ho sakta hai?,1
16837,You're one of the kindest souls I know.,0
16838,You're such a loser yaar.,1
16839,"Good job, well done!",0
16840,Itna irritating koi kaise ho sakta hai?,1
16841,Keep it up buddy!,0
16842,Tujhe sharam nahi aati?,1
16843,Kamaal kar diya bhai!,0
16844,Bakwas band kar.,1
16845,You're awesome!,0
16846,Bakwas band kar.,1
16847,Bohot badiya presentation tha!,0
16848,Tu pagal ho gaya hai kya?,1
16849,Bohot badiya presentation tha!,0
16850,Itna irritating koi kaise ho sakta hai?,1
16851,"Always positive, love that!",0
16852,"Bas kar nautanki, dimag kharab kar diya.",1
16853,"Always positive, love that!",0
16854,Teri aukaat kya hai samjhta hai?,1
16855,You're one of the kindest souls I know.,0
16856,Itna irritating koi kaise ho sakta hai?,1
16857,Keep it up buddy!,0
16858,Itna irritating koi kaise ho sakta hai?,1
16859,"Nice effort, proud of you.",0
16860,"Bas kar nautanki, dimag kharab kar diya.",1
16861,Thanks for your support yaar.,0
16862,Bakwas band kar.,1
16863,Thanks for your support yaar.,0
16864,Idiot kahi ka!,1
16865,Kamaal kar diya bhai!,0
16866,You're such a loser yaar.,1
16867,You're awesome!,0
16868,Tumhara face dekhne layak nahi hai.,1
16869,"Nice effort, proud of you.",0
16870,Bakwas band kar.,1
16871,"Nice effort, proud of you.",0
16872,Bakwas band kar.,1
16873,"Always positive, love that!",0
16874,Bakwas band kar.,1
16875,Bohot badiya presentation tha!,0
16876,Tumhara face dekhne layak nahi hai.,1
16877,You're one of the kindest souls I know.,0
16878,Teri aukaat kya hai samjhta hai?,1
16879,You're one of the kindest souls I know.,0
16880,Teri aukaat kya hai samjhta hai?,1
16881,Tum bahut accha kaam karte ho.,0
16882,Idiot kahi ka!,1
16883,"Good job, well done!",0
16884,"Bas kar nautanki, dimag kharab kar diya.",1
16885,Kamaal kar diya bhai!,0
16886,Bakwas band kar.,1
16887,Keep it up buddy!,0
16888,Tujhe sharam nahi aati?,1
16889,"Nice effort, proud of you.",0
16890,"Bas kar nautanki, dimag kharab kar diya.",1
16891,Bohot badiya presentation tha!,0
16892,Bakwas band kar.,1
16893,Kamaal kar diya bhai!,0
16894,You're such a loser yaar.,1
16895,Kamaal kar diya bhai!,0
16896,You're such a loser yaar.,1
16897,"Nice effort, proud of you.",0
16898,Idiot kahi ka!,1
16899,Tum bahut accha kaam karte ho.,0
16900,Tumhara face dekhne layak nahi hai.,1
16901,"Good job, well done!",0
16902,Tujhe sharam nahi aati?,1
16903,"Good job, well done!",0
16904,"Bas kar nautanki, dimag kharab kar diya.",1
16905,"Nice effort, proud of you.",0
16906,Tum jaise logon se baat nahi karte.,1
16907,Kamaal kar diya bhai!,0
16908,Idiot kahi ka!,1
16909,"Always positive, love that!",0
16910,Bakwas band kar.,1
16911,"Nice effort, proud of you.",0
16912,Idiot kahi ka!,1
16913,Kamaal kar diya bhai!,0
16914,Teri aukaat kya hai samjhta hai?,1
16915,Bohot badiya presentation tha!,0
16916,Tumhara face dekhne layak nahi hai.,1
16917,Bohot badiya presentation tha!,0
16918,Itna irritating koi kaise ho sakta hai?,1
16919,Keep it up buddy!,0
16920,Teri aukaat kya hai samjhta hai?,1
16921,"Always positive, love that!",0
16922,Tu pagal ho gaya hai kya?,1
16923,Tum bahut accha kaam karte ho.,0
16924,Teri aukaat kya hai samjhta hai?,1
16925,"Always positive, love that!",0
16926,You're such a loser yaar.,1
16927,"Good job, well done!",0
16928,Bakwas band kar.,1
16929,You're awesome!,0
16930,Tumhara face dekhne layak nahi hai.,1
16931,Kamaal kar diya bhai!,0
16932,Tumhara face dekhne layak nahi hai.,1
16933,You're one of the kindest souls I know.,0
16934,"Bas kar nautanki, dimag kharab kar diya.",1
16935,Thanks for your support yaar.,0
16936,Teri aukaat kya hai samjhta hai?,1
16937,"Nice effort, proud of you.",0
16938,You're such a loser yaar.,1
16939,You're awesome!,0
16940,You're such a loser yaar.,1
16941,Thanks for your support yaar.,0
16942,Tum jaise logon se baat nahi karte.,1
16943,Tum bahut accha kaam karte ho.,0
16944,Teri aukaat kya hai samjhta hai?,1
16945,Kamaal kar diya bhai!,0
16946,Tumhara face dekhne layak nahi hai.,1
16947,You're one of the kindest souls I know.,0
16948,Tu pagal ho gaya hai kya?,1
16949,You're one of the kindest souls I know.,0
16950,Tumhara face dekhne layak nahi hai.,1
16951,"Nice effort, proud of you.",0
16952,Teri aukaat kya hai samjhta hai?,1
16953,Kamaal kar diya bhai!,0
16954,You're such a loser yaar.,1
16955,Bohot badiya presentation tha!,0
16956,"Bas kar nautanki, dimag kharab kar diya.",1
16957,Tum bahut accha kaam karte ho.,0
16958,Itna irritating koi kaise ho sakta hai?,1
16959,"Always positive, love that!",0
16960,Bakwas band kar.,1
16961,"Good job, well done!",0
16962,Itna irritating koi kaise ho sakta hai?,1
16963,"Nice effort, proud of you.",0
16964,Tujhe sharam nahi aati?,1
16965,Thanks for your support yaar.,0
16966,Tujhe sharam nahi aati?,1
16967,Kamaal kar diya bhai!,0
16968,Idiot kahi ka!,1
16969,Thanks for your support yaar.,0
16970,Tu pagal ho gaya hai kya?,1
16971,Bohot badiya presentation tha!,0
16972,Bakwas band kar.,1
16973,Tum bahut accha kaam karte ho.,0
16974,Tujhe sharam nahi aati?,1
16975,"Good job, well done!",0
16976,"Bas kar nautanki, dimag kharab kar diya.",1
16977,Kamaal kar diya bhai!,0
16978,Tu pagal ho gaya hai kya?,1
16979,Keep it up buddy!,0
16980,Tu pagal ho gaya hai kya?,1
16981,You're awesome!,0
16982,Teri aukaat kya hai samjhta hai?,1
16983,Kamaal kar diya bhai!,0
16984,Teri aukaat kya hai samjhta hai?,1
16985,Thanks for your support yaar.,0
16986,Tu pagal ho gaya hai kya?,1
16987,Kamaal kar diya bhai!,0
16988,"Bas kar nautanki, dimag kharab kar diya.",1
16989,Bohot badiya presentation tha!,0
16990,"Bas kar nautanki, dimag kharab kar diya.",1
16991,Kamaal kar diya bhai!,0
16992,Teri aukaat kya hai samjhta hai?,1
16993,You're awesome!,0
16994,Tumhara face dekhne layak nahi hai.,1
16995,"Always positive, love that!",0
16996,Tumhara face dekhne layak nahi hai.,1
16997,You're awesome!,0
16998,Bakwas band kar.,1
16999,"Always positive, love that!",0
17000,Tumhara face dekhne layak nahi hai.,1
17001,Bohot badiya presentation tha!,0
17002,Teri aukaat kya hai samjhta hai?,1
17003,Thanks for your support yaar.,0
17004,Tu pagal ho gaya hai kya?,1
17005,"Always positive, love that!",0
17006,Tujhe sharam nahi aati?,1
17007,Kamaal kar diya bhai!,0
17008,Teri aukaat kya hai samjhta hai?,1
17009,Thanks for your support yaar.,0
17010,Tu pagal ho gaya hai kya?,1
17011,"Good job, well done!",0
17012,Tu pagal ho gaya hai kya?,1
17013,Bohot badiya presentation tha!,0
17014,"Bas kar nautanki, dimag kharab kar diya.",1
17015,Kamaal kar diya bhai!,0
17016,Tu pagal ho gaya hai kya?,1
17017,Tum bahut accha kaam karte ho.,0
17018,You're such a loser yaar.,1
17019,Thanks for your support yaar.,0
17020,Idiot kahi ka!,1
17021,Keep it up buddy!,0
17022,Idiot kahi ka!,1
17023,Keep it up buddy!,0
17024,"Bas kar nautanki, dimag kharab kar diya.",1
17025,Thanks for your support yaar.,0
17026,Tu pagal ho gaya hai kya?,1
17027,Kamaal kar diya bhai!,0
17028,"Bas kar nautanki, dimag kharab kar diya.",1
17029,Thanks for your support yaar.,0
17030,Bakwas band kar.,1
17031,Bohot badiya presentation tha!,0
17032,Idiot kahi ka!,1
17033,"Nice effort, proud of you.",0
17034,Teri aukaat kya hai samjhta hai?,1
17035,"Good job, well done!",0
17036,Idiot kahi ka!,1
17037,Kamaal kar diya bhai!,0
17038,Tum jaise logon se baat nahi karte.,1
17039,Tum bahut accha kaam karte ho.,0
17040,Tu pagal ho gaya hai kya?,1
17041,You're one of the kindest souls I know.,0
17042,Tum jaise logon se baat nahi karte.,1
17043,"Always positive, love that!",0
17044,Itna irritating koi kaise ho sakta hai?,1
17045,You're one of the kindest souls I know.,0
17046,Tujhe sharam nahi aati?,1
17047,Bohot badiya presentation tha!,0
17048,You're such a loser yaar.,1
17049,Bohot badiya presentation tha!,0
17050,Idiot kahi ka!,1
17051,Tum bahut accha kaam karte ho.,0
17052,Bakwas band kar.,1
17053,Keep it up buddy!,0
17054,Idiot kahi ka!,1
17055,Keep it up buddy!,0
17056,Teri aukaat kya hai samjhta hai?,1
17057,"Always positive, love that!",0
17058,Tu pagal ho gaya hai kya?,1
17059,Tum bahut accha kaam karte ho.,0
17060,Tujhe sharam nahi aati?,1
17061,Keep it up buddy!,0
17062,Teri aukaat kya hai samjhta hai?,1
17063,"Nice effort, proud of you.",0
17064,Tum jaise logon se baat nahi karte.,1
17065,Kamaal kar diya bhai!,0
17066,Tum jaise logon se baat nahi karte.,1
17067,You're awesome!,0
17068,You're such a loser yaar.,1
17069,"Good job, well done!",0
17070,Tu pagal ho gaya hai kya?,1
17071,Kamaal kar diya bhai!,0
17072,Bakwas band kar.,1
17073,"Good job, well done!",0
17074,Tujhe sharam nahi aati?,1
17075,"Nice effort, proud of you.",0
17076,Tujhe sharam nahi aati?,1
17077,"Nice effort, proud of you.",0
17078,Bakwas band kar.,1
17079,Bohot badiya presentation tha!,0
17080,Bakwas band kar.,1
17081,"Always positive, love that!",0
17082,Idiot kahi ka!,1
17083,You're awesome!,0
17084,Teri aukaat kya hai samjhta hai?,1
17085,"Good job, well done!",0
17086,Bakwas band kar.,1
17087,Keep it up buddy!,0
17088,Tujhe sharam nahi aati?,1
17089,You're one of the kindest souls I know.,0
17090,Idiot kahi ka!,1
17091,Keep it up buddy!,0
17092,Tum jaise logon se baat nahi karte.,1
17093,You're one of the kindest souls I know.,0
17094,Tu pagal ho gaya hai kya?,1
17095,"Good job, well done!",0
17096,Teri aukaat kya hai samjhta hai?,1
17097,"Nice effort, proud of you.",0
17098,Bakwas band kar.,1
17099,"Nice effort, proud of you.",0
17100,Itna irritating koi kaise ho sakta hai?,1
17101,You're awesome!,0
17102,"Bas kar nautanki, dimag kharab kar diya.",1
17103,You're awesome!,0
17104,Tu pagal ho gaya hai kya?,1
17105,Keep it up buddy!,0
17106,Tumhara face dekhne layak nahi hai.,1
17107,Thanks for your support yaar.,0
17108,"Bas kar nautanki, dimag kharab kar diya.",1
17109,"Always positive, love that!",0
17110,Tumhara face dekhne layak nahi hai.,1
17111,You're one of the kindest souls I know.,0
17112,Itna irritating koi kaise ho sakta hai?,1
17113,Bohot badiya presentation tha!,0
17114,You're such a loser yaar.,1
17115,"Nice effort, proud of you.",0
17116,Teri aukaat kya hai samjhta hai?,1
17117,You're one of the kindest souls I know.,0
17118,You're such a loser yaar.,1
17119,"Always positive, love that!",0
17120,Tu pagal ho gaya hai kya?,1
17121,"Nice effort, proud of you.",0
17122,Tu pagal ho gaya hai kya?,1
17123,Kamaal kar diya bhai!,0
17124,Tu pagal ho gaya hai kya?,1
17125,"Nice effort, proud of you.",0
17126,Itna irritating koi kaise ho sakta hai?,1
17127,"Always positive, love that!",0
17128,You're such a loser yaar.,1
17129,"Good job, well done!",0
17130,"Bas kar nautanki, dimag kharab kar diya.",1
17131,Bohot badiya presentation tha!,0
17132,You're such a loser yaar.,1
17133,Bohot badiya presentation tha!,0
17134,Itna irritating koi kaise ho sakta hai?,1
17135,Thanks for your support yaar.,0
17136,Tumhara face dekhne layak nahi hai.,1
17137,Keep it up buddy!,0
17138,Tumhara face dekhne layak nahi hai.,1
17139,"Always positive, love that!",0
17140,Bakwas band kar.,1
17141,You're one of the kindest souls I know.,0
17142,Tujhe sharam nahi aati?,1
17143,Thanks for your support yaar.,0
17144,Itna irritating koi kaise ho sakta hai?,1
17145,You're one of the kindest souls I know.,0
17146,Tujhe sharam nahi aati?,1
17147,Kamaal kar diya bhai!,0
17148,Tu pagal ho gaya hai kya?,1
17149,Thanks for your support yaar.,0
17150,Bakwas band kar.,1
17151,Tum bahut accha kaam karte ho.,0
17152,Tujhe sharam nahi aati?,1
17153,Tum bahut accha kaam karte ho.,0
17154,Tujhe sharam nahi aati?,1
17155,"Nice effort, proud of you.",0
17156,Teri aukaat kya hai samjhta hai?,1
17157,You're one of the kindest souls I know.,0
17158,Tujhe sharam nahi aati?,1
17159,Kamaal kar diya bhai!,0
17160,Tumhara face dekhne layak nahi hai.,1
17161,Tum bahut accha kaam karte ho.,0
17162,Itna irritating koi kaise ho sakta hai?,1
17163,Thanks for your support yaar.,0
17164,"Bas kar nautanki, dimag kharab kar diya.",1
17165,Kamaal kar diya bhai!,0
17166,"Bas kar nautanki, dimag kharab kar diya.",1
17167,Kamaal kar diya bhai!,0
17168,You're such a loser yaar.,1
17169,Tum bahut accha kaam karte ho.,0
17170,"Bas kar nautanki, dimag kharab kar diya.",1
17171,Kamaal kar diya bhai!,0
17172,Itna irritating koi kaise ho sakta hai?,1
17173,Tum bahut accha kaam karte ho.,0
17174,Tujhe sharam nahi aati?,1
17175,Thanks for your support yaar.,0
17176,Tum jaise logon se baat nahi karte.,1
17177,Kamaal kar diya bhai!,0
17178,Tum jaise logon se baat nahi karte.,1
17179,Tum bahut accha kaam karte ho.,0
17180,Teri aukaat kya hai samjhta hai?,1
17181,Bohot badiya presentation tha!,0
17182,Bakwas band kar.,1
17183,Keep it up buddy!,0
17184,Tujhe sharam nahi aati?,1
17185,You're awesome!,0
17186,You're such a loser yaar.,1
17187,Tum bahut accha kaam karte ho.,0
17188,Idiot kahi ka!,1
17189,"Always positive, love that!",0
17190,Teri aukaat kya hai samjhta hai?,1
17191,Bohot badiya presentation tha!,0
17192,Tu pagal ho gaya hai kya?,1
17193,"Nice effort, proud of you.",0
17194,Tum jaise logon se baat nahi karte.,1
17195,Tum bahut accha kaam karte ho.,0
17196,Teri aukaat kya hai samjhta hai?,1
17197,Bohot badiya presentation tha!,0
17198,Tu pagal ho gaya hai kya?,1
17199,"Nice effort, proud of you.",0
17200,Bakwas band kar.,1
17201,Bohot badiya presentation tha!,0
17202,Tu pagal ho gaya hai kya?,1
17203,"Nice effort, proud of you.",0
17204,Tumhara face dekhne layak nahi hai.,1
17205,Tum bahut accha kaam karte ho.,0
17206,Tujhe sharam nahi aati?,1
17207,Kamaal kar diya bhai!,0
17208,Teri aukaat kya hai samjhta hai?,1
17209,You're awesome!,0
17210,Tujhe sharam nahi aati?,1
17211,Kamaal kar diya bhai!,0
17212,Idiot kahi ka!,1
17213,Thanks for your support yaar.,0
17214,Idiot kahi ka!,1
17215,Kamaal kar diya bhai!,0
17216,You're such a loser yaar.,1
17217,Kamaal kar diya bhai!,0
17218,Itna irritating koi kaise ho sakta hai?,1
17219,You're one of the kindest souls I know.,0
17220,Tu pagal ho gaya hai kya?,1
17221,Tum bahut accha kaam karte ho.,0
17222,Tumhara face dekhne layak nahi hai.,1
17223,Keep it up buddy!,0
17224,Tujhe sharam nahi aati?,1
17225,Bohot badiya presentation tha!,0
17226,Bakwas band kar.,1
17227,"Good job, well done!",0
17228,You're such a loser yaar.,1
17229,Thanks for your support yaar.,0
17230,Itna irritating koi kaise ho sakta hai?,1
17231,You're one of the kindest souls I know.,0
17232,Bakwas band kar.,1
17233,Tum bahut accha kaam karte ho.,0
17234,Tu pagal ho gaya hai kya?,1
17235,"Nice effort, proud of you.",0
17236,"Bas kar nautanki, dimag kharab kar diya.",1
17237,Thanks for your support yaar.,0
17238,Tumhara face dekhne layak nahi hai.,1
17239,You're awesome!,0
17240,Bakwas band kar.,1
17241,Tum bahut accha kaam karte ho.,0
17242,Teri aukaat kya hai samjhta hai?,1
17243,Thanks for your support yaar.,0
17244,Bakwas band kar.,1
17245,Tum bahut accha kaam karte ho.,0
17246,Itna irritating koi kaise ho sakta hai?,1
17247,"Always positive, love that!",0
17248,Tum jaise logon se baat nahi karte.,1
17249,"Always positive, love that!",0
17250,Tu pagal ho gaya hai kya?,1
17251,Kamaal kar diya bhai!,0
17252,Itna irritating koi kaise ho sakta hai?,1
17253,Bohot badiya presentation tha!,0
17254,Bakwas band kar.,1
17255,Keep it up buddy!,0
17256,Tum jaise logon se baat nahi karte.,1
17257,You're awesome!,0
17258,Bakwas band kar.,1
17259,Keep it up buddy!,0
17260,Tu pagal ho gaya hai kya?,1
17261,"Always positive, love that!",0
17262,Itna irritating koi kaise ho sakta hai?,1
17263,You're one of the kindest souls I know.,0
17264,You're such a loser yaar.,1
17265,"Good job, well done!",0
17266,You're such a loser yaar.,1
17267,"Nice effort, proud of you.",0
17268,You're such a loser yaar.,1
17269,"Always positive, love that!",0
17270,Tum jaise logon se baat nahi karte.,1
17271,Keep it up buddy!,0
17272,Tum jaise logon se baat nahi karte.,1
17273,You're awesome!,0
17274,Tum jaise logon se baat nahi karte.,1
17275,"Nice effort, proud of you.",0
17276,"Bas kar nautanki, dimag kharab kar diya.",1
17277,"Good job, well done!",0
17278,Tum jaise logon se baat nahi karte.,1
17279,You're one of the kindest souls I know.,0
17280,Tum jaise logon se baat nahi karte.,1
17281,Kamaal kar diya bhai!,0
17282,Tujhe sharam nahi aati?,1
17283,You're one of the kindest souls I know.,0
17284,Tumhara face dekhne layak nahi hai.,1
17285,Thanks for your support yaar.,0
17286,You're such a loser yaar.,1
17287,Tum bahut accha kaam karte ho.,0
17288,Itna irritating koi kaise ho sakta hai?,1
17289,"Nice effort, proud of you.",0
17290,You're such a loser yaar.,1
17291,"Nice effort, proud of you.",0
17292,You're such a loser yaar.,1
17293,Keep it up buddy!,0
